month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_yy,active_listing_count,active_listing_count_yy,median_days_on_market,median_days_on_market_yy
202005,30035,"decatur, ga",,170050,0.0494,54,-0.2174,65,0.3
202005,32808,"orlando, fl",*,174950,0.1052,104,-0.0714,66,0.5349
202005,37841,"oneida, tn",,199950,0.0225,17,-0.15,143,0.2017
202005,33172,"miami, fl",,225050,-0.0323,118,-0.0781,95,0.2025
202005,46303,"cedar lake, in",,305050,0.1233,56,-0.2727,79,0.4364
202005,49839,"grand marais, mi",,149950,-0.0323,21,-0.3226,261,-0.1182
202005,88130,"portales, nm",,149550,0.017,80,-0.1304,94,-0.1048
202005,37172,"springfield, tn",,264950,-0.1019,78,-0.0127,43,0.0361
202005,90048,"los angeles, ca",*,2090050,0.1153,93,1.0667,105,1.9577
202005,55013,"chisago city, mn",,349950,0.0247,33,-0.0571,55,0.1579
202005,11740,"greenlawn, ny",*,599050,0.0381,22,-0.4359,95,1.3171
202005,75630,"avinger, tx",*,175950,0.4357,31,0.1071,135,0.3366
202005,27055,"yadkinville, nc",,299050,0.2484,16,-0.2,76,-0.2042
202005,19145,"philadelphia, pa",,268450,0.0484,177,-0.0167,74,0.2982
202005,6793,"washington, ct",,1295050,-0.1038,21,-0.4615,247,0.1488
202005,32224,"jacksonville, fl",,423050,0.0446,123,-0.2407,54,0.2706
202005,18509,"scranton, pa",*,149050,-0.0942,28,-0.125,96,0.1228
202005,32804,"orlando, fl",,430050,-0.0442,104,-0.2,70,0.0145
202005,6514,"hamden, ct",*,209950,0.0244,66,-0.3714,50,0.25
202005,36091,"verbena, al",*,350050,0.167,18,-0.28,104,-0.2239
202005,1082,"ware, ma",,237050,-0.1082,14,-0.4167,110,0.0945
202005,47012,"brookville, in",*,155050,0.0512,42,-0.0455,57,1.1509
202005,40108,"brandenburg, ky",*,235050,0.1901,25,-0.569,63,0.26
202005,19115,"philadelphia, pa",*,365050,0.1094,20,-0.4872,74,1.5517
202005,3582,"groveton, nh",*,128050,0.306,21,0.5,160,-0.2523
202005,77301,"conroe, tx",,239950,0.0098,90,0.0714,49,-0.0392
202005,92021,"el cajon, ca",*,569950,0.0652,42,-0.3913,41,0.7083
202005,24739,"princeton, wv",*,199050,0.1884,35,-0.3269,107,0.2022
202005,75755,"big sandy, tx",,153050,0.0936,23,-0.3784,98,0.6198
202005,17522,"ephrata, pa",,289950,-0.1472,35,-0.4355,141,1.8776
202005,32063,"macclenny, fl",,230950,0.1,38,-0.0952,84,0.6154
202005,8859,"parlin, nj",,340049,-0.0355,45,-0.3284,33,-0.0294
202005,29615,"greenville, sc",,375050,-0.029,87,-0.1212,61,0.6053
202005,80808,"calhan, co",*,579050,0.6542,22,-0.4054,98,0.2025
202005,6088,"east windsor, ct",,284950,-0.0172,33,-0.2326,85,0.453
202005,10469,"bronx, ny",*,539050,0.0802,101,0.4853,46,-0.1402
202005,34787,"winter garden, fl",*,430000,0.0261,387,0.0131,67,0.3958
202005,21658,"queenstown, md",*,1200050,0.2,24,-0.25,112,1.1132
202005,93664,"shaver lake, ca",,519050,-0.0512,57,-0.0339,85,0.0059
202005,97136,"rockaway beach, or",*,395050,0.0705,92,-0.1154,67,0.0984
202005,32837,"orlando, fl",,310050,-0.0282,115,-0.1727,63,0.1887
202005,30161,"rome, ga",,239950,0.0917,187,-0.2609,108,0.2857
202005,21215,"baltimore, md",*,130050,-0.037,128,-0.1742,77,0.75
202005,36804,"opelika, al",,289950,0.0481,78,0.3,81,-0.0061
202005,38310,"adamsville, tn",*,219950,0.1067,24,-0.5294,134,0.112
202005,5403,"south burlington, vt",*,419050,-0.0626,50,0,72,-0.04
202005,38320,"camden, tn",*,205050,0.3019,37,-0.0976,125,0.4205
202005,33773,"largo, fl",,219050,-0.0245,19,-0.6042,57,-0.0656
202005,38606,"batesville, ms",*,219050,0.4851,34,0.1724,169,0.3967
202005,7024,"fort lee, nj",*,447050,-0.1042,270,-0.2562,88,0.6
202005,5060,"randolph, vt",,206050,-0.084,17,-0.3462,163,-0.0091
202005,44102,"cleveland, oh",*,199050,-0.256,77,-0.4338,88,0.2847
202005,20171,"herndon, va",,620040,-0.0305,52,-0.4409,31,0.3478
202005,30273,"rex, ga",*,160050,0.183,62,0.5897,48,-0.1504
202005,12053,"delanson, ny",,262550,0.0096,13,-0.4583,80,0.2121
202005,48506,"flint, mi",,65050,-0.4142,36,-0.4857,75,0.0949
202005,62656,"lincoln, il",,99950,0.0493,116,-0.1212,157,0.2713
202005,78114,"floresville, tx",*,329050,-0.0105,52,-0.3418,74,0.2542
202005,10301,"staten island, ny",*,599050,0.0035,136,-0.2842,120,0.9672
202005,96818,"honolulu, hi",*,435050,0.0361,89,0.7115,74,1.0845
202005,94509,"antioch, ca",,429050,-0.0368,79,0.0676,36,0.5319
202005,73801,"woodward, ok",*,157550,-0.0843,73,0.0896,84,-0.2113
202005,2364,"kingston, ma",,549050,0.1525,35,-0.3519,44,0.0476
202005,89148,"las vegas, nv",,365050,-0.0199,271,-0.0145,46,0.15
202005,91914,"chula vista, ca",*,919050,0.1353,21,-0.4167,58,0.9016
202005,46203,"indianapolis, in",,214950,-0.0853,135,-0.069,65,0.1927
202005,11212,"brooklyn, ny",*,539050,-0.0864,21,-0.0455,134,0.6646
202005,46235,"indianapolis, in",,105050,0.183,37,-0.0513,47,-0.0208
202005,45701,"athens, oh",,249550,0.0852,98,-0.0392,79,-0.233
202005,31027,"east dublin, ga",*,172050,3.44,17,-0.4138,97,-0.6097
202005,19085,"villanova, pa",,1595050,0.2412,47,-0.2167,80,0.2403
202005,48094,"washington, mi",,534950,0.0795,108,-0.1074,78,0.4717
202005,14724,"clymer, ny",,345050,0.2365,40,-0.1304,217,0.6502
202005,51106,"sioux city, ia",*,268050,0.072,67,0.2182,53,0.06
202005,12204,"albany, ny",*,335050,0.0339,13,-0.2778,119,1.5591
202005,2767,"raynham, ma",,439950,-0.0169,13,-0.6486,42,0.1507
202005,77051,"houston, tx",,191750,-0.0169,69,0.0615,62,-0.0462
202005,59068,"red lodge, mt",,497550,0.0653,79,-0.3248,100,-0.3443
202005,28783,"tuckasegee, nc",*,360049,-0.0269,66,0.0645,240,1.7429
202005,28314,"fayetteville, nc",*,130050,0.0842,82,-0.5707,63,0.299
202005,54984,"wild rose, wi",*,259950,0,17,-0.2273,157,1.227
202005,17701,"williamsport, pa",*,135050,-0.0175,93,-0.1696,80,0.6495
202005,80126,"littleton, co",,645050,-0.019,102,0.0099,31,0.4419
202005,23228,"henrico, va",,210000,-0.0457,33,-0.25,52,0.4648
202005,97023,"estacada, or",*,434950,-0.0378,39,-0.4,57,-0.0172
202005,31516,"blackshear, ga",,189950,-0.0479,35,-0.1463,96,0.2152
202005,74110,"tulsa, ok",*,74605,0.4906,15,-0.3182,81,0.8409
202005,16648,"hollidaysburg, pa",,192050,-0.0023,69,0.0952,123,0.5185
202005,96019,"shasta lake, ca",*,299950,-0.1392,28,-0.4286,62,0.5309
202005,60070,"prospect heights, il",*,334050,-0.059,61,-0.2824,67,0.7179
202005,59752,"three forks, mt",,374950,0.1194,18,-0.4706,51,0.1591
202005,47978,"rensselaer, in",,149950,-0.0634,36,-0.4545,149,0.4258
202005,12501,"amenia, ny",,350050,-0.2391,38,-0.05,53,-0.4804
202005,65619,"brookline, mo",,270050,0.0389,17,0,44,-0.5165
202005,39305,"meridian, ms",*,175050,0.0545,108,-0.3455,113,0.0561
202005,96003,"redding, ca",*,419050,0.1115,139,-0.0347,57,0.4615
202005,18708,"shavertown, pa",*,249950,-0.167,29,-0.1714,127,0.6711
202005,92677,"laguna niguel, ca",,950050,-0.0096,172,-0.3965,42,-0.0667
202005,77662,"vidor, tx",*,157050,-0.0383,140,0.1382,67,0.3958
202005,76114,"fort worth, tx",,229950,-0.1208,72,0.0286,51,0.0515
202005,45402,"dayton, oh",,44950,0.1238,21,-0.3438,72,0.3981
202005,91302,"calabasas, ca",,2599050,0.0698,139,-0.0479,91,0.4677
202005,22958,"nellysford, va",,460050,0.3569,34,-0.5342,177,0.0994
202005,78741,"austin, tx",,365050,0.0211,61,0.1731,51,0.36
202005,60181,"villa park, il",*,265050,0.0243,45,-0.3077,46,0.4375
202005,85323,"avondale, az",,280050,0.1316,56,0.0566,38,-0.038
202005,78572,"mission, tx",*,228950,0.029,271,-0.2053,101,0.1676
202005,45459,"dayton, oh",*,309950,0.0972,41,-0.5393,53,0.2619
202005,28759,"mills river, nc",,530950,0.0725,36,-0.28,53,0.2045
202005,85387,"surprise, az",,353518,-0.0219,106,-0.1846,63,0.125
202005,34234,"sarasota, fl",*,275050,-0.2688,84,-0.2364,95,-0.3333
202005,16046,"mars, pa",*,549950,0.1045,82,-0.2336,66,0.5904
202005,86001,"flagstaff, az",,434950,0.0942,93,-0.2955,57,-0.24
202005,77447,"hockley, tx",*,290040,0.1988,124,-0.2346,70,0.5217
202005,29212,"columbia, sc",*,238763,-0.0449,72,-0.5068,51,0.1591
202005,78666,"san marcos, tx",,299050,-0.0478,370,0.0193,63,-0.1189
202005,30315,"atlanta, ga",,200050,0.0309,356,0.1266,58,0.2889
202005,10709,"eastchester, ny",*,749050,0,42,0.3548,46,0.1358
202005,23851,"franklin, va",,199950,0.0805,46,-0.303,96,0.0667
202005,60646,"chicago, il",*,499050,0.0907,59,-0.4486,51,0.3973
202005,41164,"olive hill, ky",*,139950,0.4002,44,-0.0222,85,-0.0909
202005,32618,"archer, fl",*,214950,-0.2323,23,0,92,0.5462
202005,22030,"fairfax, va",,649950,-0.0774,70,-0.2391,28,0.3023
202005,97703,"bend, or",,749950,-0.0374,201,-0.2947,58,0.0357
202005,63401,"hannibal, mo",,145050,-0.1259,49,-0.2794,70,0.1475
202005,33966,"fort myers, fl",,249950,0.0109,146,-0.131,91,0.0769
202005,4843,"camden, me",,432050,-0.0886,34,-0.3704,165,-0.0294
202005,46815,"fort wayne, in",*,179950,0.2628,13,-0.1875,24,1.6667
202005,32934,"melbourne, fl",,535050,0.1708,68,-0.2917,65,0.25
202005,77477,"stafford, tx",*,239050,-0.0627,32,-0.2195,74,1.6429
202005,7034,"lake hiawatha, nj",,349950,-0.0656,17,-0.2917,30,-0.3023
202005,94903,"san rafael, ca",,875050,-0.0951,29,-0.4314,37,0.2333
202005,65625,"cassville, mo",,161050,0.039,39,0,81,-0.1429
202005,93463,"solvang, ca",*,1350050,0.3775,86,-0.2833,84,0.2824
202005,24422,"clifton forge, va",*,225050,0.3046,20,-0.2,130,0.8841
202005,95833,"sacramento, ca",*,395050,0.1466,51,-0.1207,44,0.7255
202005,66106,"kansas city, ks",*,119050,0.1905,16,-0.5294,41,1
202005,4103,"portland, me",*,400050,0.0967,31,-0.3261,102,5.375
202005,76475,"strawn, tx",*,650050,0.5384,17,0.3077,74,-0.0807
202005,32084,"saint augustine, fl",,320541,0.0809,483,-0.2488,81,0.0062
202005,4649,"jonesport, me",,200050,-0.2,23,0.0455,217,-0.2346
202005,37862,"sevierville, tn",*,440050,0.1008,270,0.1066,90,0.3139
202005,59801,"missoula, mt",,345050,-0.0143,47,-0.0962,62,-0.2706
202005,11709,"bayville, ny",*,799050,0.1431,43,-0.2182,122,0.952
202005,29054,"gilbert, sc",,259050,-0.2801,41,-0.1087,56,-0.2381
202005,25302,"charleston, wv",*,139050,0.2493,66,-0.4159,85,0.1972
202005,75090,"sherman, tx",,217950,0.0305,57,0.0755,59,-0.2027
202005,99645,"palmer, ak",,339650,0.0292,77,-0.4338,35,-0.2473
202005,49348,"wayland, mi",*,275050,-0.1664,29,-0.2368,52,0.2683
202005,31023,"eastman, ga",,159550,0.12,23,-0.2581,101,0.3467
202005,92807,"anaheim, ca",,798050,0.0241,64,-0.2889,38,-0.1364
202005,12077,"glenmont, ny",*,389950,0.0584,59,-0.3218,102,1.6842
202005,33972,"lehigh acres, fl",*,221049,0.0308,68,-0.3704,77,0.1493
202005,37190,"woodbury, tn",,259950,0.1059,13,-0.1875,47,0.4242
202005,6237,"columbia, ct",,359950,0.2222,32,-0.0303,82,0.5046
202005,39090,"kosciusko, ms",,115050,0.2265,35,-0.186,93,0.5122
202005,83642,"meridian, id",*,399850,0.0878,248,-0.1014,42,0.3333
202005,30084,"tucker, ga",,299050,0.04,190,-0.1204,50,0.1494
202005,48104,"ann arbor, mi",,449950,-0.0992,79,-0.1124,67,0.5402
202005,97424,"cottage grove, or",*,415050,0.169,35,-0.3137,60,0.7391
202005,47302,"muncie, in",*,45750,0.1619,57,-0.3294,79,0
202005,79065,"pampa, tx",,110050,-0.0598,143,-0.1829,113,0.2626
202005,53191,"williams bay, wi",*,347140,-0.0181,52,0.1818,76,-0.1915
202005,92114,"san diego, ca",*,500049,0.0472,33,-0.2326,36,0.6744
202005,32812,"orlando, fl",*,279950,-0.0623,66,-0.3125,64,0.5802
202005,67060,"haysville, ks",*,180050,0.0828,15,-0.4828,60,0.0084
202005,46268,"indianapolis, in",*,159950,-0.1626,13,0.0833,60,0.7143
202005,29643,"fair play, sc",*,450050,0.023,25,-0.3902,79,0.1286
202005,32217,"jacksonville, fl",,339950,0.0573,96,-0.0857,75,0.2712
202005,54566,"wabeno, wi",*,260050,0.6464,19,-0.1739,200,3.0404
202005,19343,"glenmoore, pa",*,689050,0.247,33,-0.34,161,2.0093
202005,1930,"gloucester, ma",,729050,-0.0881,51,-0.4742,59,0.3409
202005,29063,"irmo, sc",*,259950,-0.0404,73,-0.3113,43,0.2286
202005,84761,"parowan, ut",*,269050,0.3121,37,-0.075,72,1.0571
202005,98631,"long beach, wa",*,218550,-0.1576,46,-0.1481,126,1.4231
202005,70517,"breaux bridge, la",*,239050,0.0238,71,-0.2828,119,0.0968
202005,19057,"levittown, pa",,274050,0.1183,20,-0.3548,21,-0.087
202005,80033,"wheat ridge, co",,550049,0.0946,27,-0.25,30,0.3636
202005,33322,"fort lauderdale, fl",,125050,0.0435,295,-0.0264,73,0.2586
202005,11238,"brooklyn, ny",*,1498050,0.1306,92,-0.4356,91,0.9783
202005,49103,"berrien springs, mi",,275050,-0.2029,33,0.1786,93,0.0054
202005,52353,"washington, ia",,150050,0.0913,58,0,57,0.2391
202005,44057,"madison, oh",*,154950,-0.1689,38,-0.5065,54,0.0286
202005,20603,"waldorf, md",*,369950,0.0572,33,-0.5714,41,0.4643
202005,78252,"san antonio, tx",*,225550,0.0611,124,1.0328,48,1
202005,65806,"springfield, mo",*,132350,1.3613,46,2.2857,204,0.6518
202005,98249,"freeland, wa",*,495050,-0.0992,27,0.5882,51,0.275
202005,37058,"dover, tn",*,325050,0.1403,27,0.1739,100,1.1739
202005,54302,"green bay, wi",*,199950,-0.0123,20,-0.3548,57,0.6522
202005,20784,"hyattsville, md",,299950,-0.067,22,-0.0435,44,0.4194
202005,57717,"belle fourche, sd",*,330050,0.3538,39,-0.0714,42,-0.5307
202005,60510,"batavia, il",,367050,-0.0763,99,-0.066,49,0.2099
202005,77381,"spring, tx",*,479950,0.0845,141,-0.2985,56,0.3176
202005,37405,"chattanooga, tn",*,390050,-0.0062,115,-0.2069,67,0.1261
202005,76049,"granbury, tx",*,305050,-0.0393,183,0.0457,65,0.383
202005,29673,"piedmont, sc",*,224950,-0.2448,92,-0.1858,73,0.1061
202005,63052,"imperial, mo",*,252950,0.0766,81,-0.1196,92,0.8586
202005,95678,"roseville, ca",,429050,0.0387,59,-0.0781,35,0.5217
202005,84043,"lehi, ut",,469350,0.3248,243,-0.4088,35,0.1111
202005,98407,"tacoma, wa",*,834950,0.4849,67,1.0303,108,3.32
202005,24248,"ewing, va",,199550,0.5831,13,-0.0714,165,0.2741
202005,74447,"okmulgee, ok",*,69550,-0.2029,20,-0.6154,58,0.1048
202005,20111,"manassas, va",,390395,-0.092,43,-0.3385,29,0.234
202005,44224,"stow, oh",*,238550,0.2293,50,-0.1935,57,0.52
202005,49601,"cadillac, mi",*,189050,0.0362,86,-0.3065,77,0.7701
202005,55092,"wyoming, mn",,350050,0.0221,22,-0.3714,45,0.3043
202005,95380,"turlock, ca",,374050,0.1001,52,-0.1034,57,0.2809
202005,15656,"leechburg, pa",,142050,0.3522,30,-0.2105,98,0.0426
202005,22401,"fredericksburg, va",,409950,-2.00E-04,60,-0.3182,51,0.2911
202005,89120,"las vegas, nv",,375049,0.2717,108,-0.129,72,0.4845
202005,10303,"staten island, ny",*,399050,-0.0911,74,-0.2371,116,0.9016
202005,63104,"saint louis, mo",,369950,0.0723,66,-0.3529,45,0.0465
202005,92363,"needles, ca",*,162550,0.1363,29,-0.1714,93,-0.4095
202005,32757,"mount dora, fl",,304715,0.0037,158,-0.2293,63,-0.1064
202005,41175,"south shore, ky",*,178050,0.4244,22,-0.1538,127,0.2451
202005,93012,"camarillo, ca",,615050,-0.0081,86,-0.0851,58,0.1959
202005,13676,"potsdam, ny",,159950,-0.1111,49,0,143,0.402
202005,59645,"white sulphur springs, mt",,250050,0.1013,32,0.3333,232,0.4233
202005,33063,"pompano beach, fl",,148050,-0.0649,288,0.007,73,0.187
202005,8214,"dennisville, nj",*,105050,0.001,31,0,84,0.8261
202005,60506,"aurora, il",*,210050,-0.0828,71,-0.2366,49,0.4
202005,76542,"killeen, tx",*,215050,-0.0047,147,-0.1404,49,0.3611
202005,92504,"riverside, ca",,450050,0.1523,88,-0.296,65,0.4286
202005,92108,"san diego, ca",,699050,0.2114,58,-0.0794,36,0.4694
202005,33579,"riverview, fl",,280050,4.00E-04,233,-0.2831,57,0.1176
202005,97006,"beaverton, or",*,344950,-0.2107,72,0.3091,37,1.4667
202005,19401,"norristown, pa",*,129050,-0.1909,54,-0.3793,110,1.5287
202005,4358,"south china, me",*,239950,-0.0581,13,-0.3158,60,-0.4313
202005,89502,"reno, nv",*,269950,-0.2038,34,-0.4035,37,-0.075
202005,15425,"connellsville, pa",,139550,-0.0014,49,-0.3553,112,0.3913
202005,12513,"claverack, ny",*,579050,0.5439,19,0,197,1.6622
202005,77002,"houston, tx",,301950,-0.0085,60,-0.0625,75,0.1364
202005,44221,"cuyahoga falls, oh",,129950,-0.0284,21,-0.4324,44,0.2754
202005,11218,"brooklyn, ny",,559050,-0.198,92,-0.2698,80,0.25
202005,33852,"lake placid, fl",,219950,0.0998,159,-0.201,93,0.0508
202005,94947,"novato, ca",,819050,-0.0064,40,-0.1304,52,0.7333
202005,46106,"bargersville, in",,382382,-0.1689,38,0.4074,57,0.0088
202005,85021,"phoenix, az",,499050,0.349,79,-0.202,50,0.0638
202005,25541,"milton, wv",*,249950,0.0417,25,-0.537,77,0.6211
202005,99611,"kenai, ak",*,297550,0.1904,71,-0.3173,88,0.5575
202005,11414,"howard beach, ny",*,425050,-0.1146,87,0.1013,87,0.6571
202005,89413,"glenbrook, nv",,3450050,0,26,-0.2571,209,-0.1163
202005,32148,"interlachen, fl",*,114932,-0.3431,16,-0.3043,92,0.5593
202005,16353,"tionesta, pa",*,68050,0.0477,22,-0.1852,217,0.9119
202005,55811,"duluth, mn",*,389950,0.0263,64,-0.1899,58,0.7059
202005,42211,"cadiz, ky",*,279950,0.4064,87,-0.2564,114,0.1515
202005,66044,"lawrence, ks",,275050,-0.083,55,0.0185,59,0.5526
202005,87109,"albuquerque, nm",,300049,0.132,51,-0.3014,34,-0.1282
202005,11787,"smithtown, ny",*,559050,-0.0683,90,-0.3617,79,0.8372
202005,59330,"glendive, mt",,156550,-0.067,64,0.1228,212,0.9186
202005,12847,"long lake, ny",,287950,-0.0683,22,0.0476,316,0.0112
202005,36111,"montgomery, al",,225050,-0.0826,72,-0.2,91,0.0055
202005,16657,"james creek, pa",,185050,-0.3134,17,-0.15,144,0.3091
202005,36104,"montgomery, al",,149050,-0.2727,19,-0.24,87,-0.3718
202005,56515,"battle lake, mn",*,429050,0.0752,34,-0.2917,54,0.6119
202005,14425,"farmington, ny",*,276040,0.0224,27,-0.3864,6,-0.7647
202005,33487,"boca raton, fl",,624950,-2.00E-04,319,-0.1757,103,0.0148
202005,33542,"zephyrhills, fl",,154950,0.0445,34,-0.1905,70,0.3861
202005,78041,"laredo, tx",*,282050,-0.0489,99,-0.1161,88,0.4545
202005,98198,"seattle, wa",,445050,-0.01,51,-0.2388,40,-0.0476
202005,84055,"oakley, ut",,935050,-0.15,22,-0.1852,53,-0.7867
202005,32256,"jacksonville, fl",,273040,-0.1151,312,0.56,53,0.1778
202005,85379,"surprise, az",,310000,0.0707,127,-0.1962,37,0.0423
202005,98020,"edmonds, wa",,880050,0.2055,31,-0.4364,40,0.6327
202005,85260,"scottsdale, az",,565050,0.0185,132,-0.3053,57,0.2
202005,49129,"union pier, mi",*,399050,-0.202,31,0.1071,104,0.162
202005,23930,"crewe, va",,119050,0.1228,25,0.087,91,0.6396
202005,13118,"moravia, ny",,218850,0.0956,27,-0.1818,107,-0.5447
202005,89149,"las vegas, nv",,399949,-0.0591,202,-0.1583,48,0.1852
202005,11004,"glen oaks, ny",,619050,-0.0096,36,0.0588,101,0.9238
202005,4572,"waldoboro, me",*,224050,-0.0218,16,-0.4839,82,0.6735
202005,32708,"winter springs, fl",,379050,0.159,104,-0.2727,52,0.2381
202005,67206,"wichita, ks",*,439950,-0.0224,57,-0.3596,70,0.2389
202005,31903,"columbus, ga",,34550,-0.0114,42,0,109,-0.4453
202005,5440,"alburgh, vt",*,274950,0.2785,26,-0.4694,105,-0.5415
202005,62448,"newton, il",,90050,-0.0526,29,-0.0645,121,0.0342
202005,33158,"miami, fl",*,895050,0.038,56,-0.0968,99,0.3655
202005,22625,"cross junction, va",,289950,0.0031,21,-0.2759,61,0.2323
202005,33175,"miami, fl",,474950,0.0392,119,-0.0403,87,0.2083
202005,53964,"westfield, wi",*,162050,0.0458,18,-0.2174,168,0.2874
202005,91741,"glendora, ca",*,875050,-0.0515,40,-0.5745,50,0.3158
202005,32668,"morriston, fl",*,309050,-0.2472,25,0.6667,92,-0.4268
202005,78043,"laredo, tx",,160050,0.0959,46,-0.193,70,0.1864
202005,92386,"sugarloaf, ca",*,215050,0.0241,73,-0.2234,73,0.5052
202005,60119,"elburn, il",,362925,-0.0374,66,-0.2326,73,0.2807
202005,8075,"riverside, nj",,249950,0.1516,77,-0.379,66,0.1379
202005,37220,"nashville, tn",,1649050,0.2959,26,-0.1034,56,0.3023
202005,99156,"newport, wa",*,309950,-0.2053,46,-0.1786,69,1.1231
202005,18512,"scranton, pa",,159950,0.1892,22,-0.3125,97,0.3957
202005,7002,"bayonne, nj",,342950,0.0085,70,-0.2473,47,-0.06
202005,25427,"hedgesville, wv",*,239950,-0.0402,85,-0.3307,76,-0.1059
202005,5474,"north hero, vt",,346050,0.1537,26,0.0833,107,0.019
202005,78759,"austin, tx",,524950,-0.1049,37,-0.2745,32,-0.1233
202005,49878,"rapid river, mi",*,149550,0.0243,32,-0.3191,126,-0.3
202005,30415,"brooklet, ga",,274950,0.0701,21,-0.4167,45,0.2162
202005,77590,"texas city, tx",,180050,-0.1855,54,-0.0182,54,-0.0092
202005,89052,"henderson, nv",,519050,0.0228,320,-0.0332,55,0.3253
202005,52240,"iowa city, ia",,269950,0.009,203,-0.0602,57,0.0459
202005,87507,"santa fe, nm",*,400050,0.2167,60,-0.3548,56,0.5135
202005,91206,"glendale, ca",*,749050,-0.1894,30,-0.2683,58,1.1887
202005,98273,"mount vernon, wa",,432950,0.0433,39,-0.0714,37,0.0725
202005,43219,"columbus, oh",,229950,0.4937,20,0.6667,47,0.0108
202005,14559,"spencerport, ny",,359950,0.3847,31,-0.1842,73,0.2269
202005,75065,"lake dallas, tx",,349950,-0.0792,28,-0.4167,51,0.0099
202005,82443,"thermopolis, wy",*,155050,-0.0534,52,-0.0545,254,0.2574
202005,30022,"alpharetta, ga",*,539950,-1.00E-04,414,-0.2647,63,0.4157
202005,30168,"austell, ga",,210050,0.1143,55,-0.3605,46,-0.193
202005,1254,"richmond, ma",,619950,-0.095,19,-0.2963,151,-0.3519
202005,28612,"connelly springs, nc",*,180450,-0.1724,28,0.2174,105,0.6279
202005,19512,"boyertown, pa",*,290050,-0.0791,20,-0.4872,81,1.4179
202005,59922,"lakeside, mt",,650050,0.02,33,-0.4923,136,-0.2935
202005,49506,"grand rapids, mi",*,499950,0.1183,74,0.0725,50,0.8182
202005,5832,"east burke, vt",,490950,0.2303,14,0,116,-0.1343
202005,86040,"page, az",*,420050,0.2,24,0.3333,58,-0.2267
202005,56201,"willmar, mn",,245950,0.1442,68,-0.3398,79,0.3982
202005,2356,"north easton, ma",*,689950,0.1443,24,-0.4667,70,0.5385
202005,19008,"broomall, pa",*,445050,0.0184,21,-0.087,64,1.56
202005,90006,"los angeles, ca",*,799550,-0.1584,38,0.2667,179,2.58
202005,96738,"waikoloa, hi",*,579050,-0.0414,86,-0.1569,80,-0.0361
202005,89512,"reno, nv",*,300050,0.1787,28,0.12,58,0.7313
202005,59759,"whitehall, mt",,385050,0.0784,17,-0.4138,92,-0.0054
202005,4462,"millinocket, me",*,139950,0.6474,27,-0.2286,209,2.1429
202005,15552,"meyersdale, pa",,139050,0.2192,13,-0.48,170,0.6667
202005,76034,"colleyville, tx",,792050,-0.0282,114,-0.3486,50,0.0526
202005,33446,"delray beach, fl",*,225050,-0.3958,499,-0.1585,91,0.0055
202005,85043,"phoenix, az",,257950,0.0882,67,0.2885,43,-0.2773
202005,27701,"durham, nc",,472950,-0.1615,106,0.2326,108,0.4595
202005,33401,"west palm beach, fl",*,415050,0.1178,559,-0.021,106,0.0495
202005,33980,"punta gorda, fl",,220050,-0.0242,91,-0.125,64,-0.0078
